MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT
Verkehrsunfälle,Verletzte und Getötete,2016,201602,351
Verkehrsunfälle,Verletzte und Getötete,2016,201603,370
Verkehrsunfälle,Verletzte und Getötete,2016,201604,545
Verkehrsunfälle,Verletzte und Getötete,2016,201605,602
Verkehrsunfälle,Verletzte und Getötete,2016,201606,691
Verkehrsunfälle,Verletzte und Getötete,2016,201607,742
Verkehrsunfälle,Verletzte und Getötete,2016,201608,540
Verkehrsunfälle,Verletzte und Getötete,2016,201609,759
Verkehrsunfälle,Verletzte und Getötete,2016,201610,559
Verkehrsunfälle,Verletzte und Getötete,2016,201611,489
Verkehrsunfälle,Verletzte und Getötete,2016,201612,381
Verkehrsunfälle,Verletzte und Getötete,2015,201501,334
Verkehrsunfälle,Verletzte und Getötete,2015,201502,321
Verkehrsunfälle,Verletzte und Getötete,2015,201503,471
Verkehrsunfälle,Verletzte und Getötete,2015,201504,598
Verkehrsunfälle,Verletzte und Getötete,2015,201505,604
Verkehrsunfälle,Verletzte und Getötete,2015,201506,673
Verkehrsunfälle,Verletzte und Getötete,2015,201507,809
Verkehrsunfälle,Verletzte und Getötete,2015,201508,546
Verkehrsunfälle,Verletzte und Getötete,2015,201509,614
Verkehrsunfälle,Verletzte und Getötete,2015,201510,569
Verkehrsunfälle,Verletzte und Getötete,2015,201511,506
Verkehrsunfälle,Verletzte und Getötete,2015,201512,479
Verkehrsunfälle,Verletzte und Getötete,2014,201401,412
Verkehrsunfälle,Verletzte und Getötete,2014,201402,372
Verkehrsunfälle,Verletzte und Getötete,2014,201403,559
Verkehrsunfälle,Verletzte und Getötete,2014,201404,549
Verkehrsunfälle,Verletzte und Getötete,2014,201405,671
Verkehrsunfälle,Verletzte und Getötete,2014,201406,656
Verkehrsunfälle,Verletzte und Getötete,2014,201407,783
Verkehrsunfälle,Verletzte und Getötete,2014,201408,517
Verkehrsunfälle,Verletzte und Getötete,2014,201409,620
Verkehrsunfälle,Verletzte und Getötete,2014,201410,652
Verkehrsunfälle,Verletzte und Getötete,2014,201411,464
Verkehrsunfälle,Verletzte und Getötete,2014,201412,413
Verkehrsunfälle,Verletzte und Getötete,2013,201301,320
Verkehrsunfälle,Verletzte und Getötete,2013,201302,326
Verkehrsunfälle,Verletzte und Getötete,2013,201303,350
Verkehrsunfälle,Verletzte und Getötete,2013,201304,523
Verkehrsunfälle,Verletzte und Getötete,2013,201305,530
Verkehrsunfälle,Verletzte und Getötete,2013,201306,734
Verkehrsunfälle,Verletzte und Getötete,2013,201307,976
Verkehrsunfälle,Verletzte und Getötete,2013,201308,645
Verkehrsunfälle,Verletzte und Getötete,2013,201309,617
Verkehrsunfälle,Verletzte und Getötete,2013,201310,595
Verkehrsunfälle,Verletzte und Getötete,2013,201311,483
Verkehrsunfälle,Verletzte und Getötete,2013,201312,423
Verkehrsunfälle,Verletzte und Getötete,2012,201201,338
Verkehrsunfälle,Verletzte und Getötete,2012,201202,290
Verkehrsunfälle,Verletzte und Getötete,2012,201203,526
Verkehrsunfälle,Verletzte und Getötete,2012,201204,485
Verkehrsunfälle,Verletzte und Getötete,2012,201205,719
Verkehrsunfälle,Verletzte und Getötete,2012,201206,681
Verkehrsunfälle,Verletzte und Getötete,2012,201207,730
Verkehrsunfälle,Verletzte und Getötete,2012,201208,635
Verkehrsunfälle,Verletzte und Getötete,2012,201209,632
Verkehrsunfälle,Verletzte und Getötete,2012,201210,580
Verkehrsunfälle,Verletzte und Getötete,2012,201211,471
Verkehrsunfälle,Verletzte und Getötete,2012,201212,317
Verkehrsunfälle,Verletzte und Getötete,2011,201101,328
Verkehrsunfälle,Verletzte und Getötete,2011,201102,343
Verkehrsunfälle,Verletzte und Getötete,2011,201103,425
Verkehrsunfälle,Verletzte und Getötete,2011,201104,604
Verkehrsunfälle,Verletzte und Getötete,2011,201105,765
Verkehrsunfälle,Verletzte und Getötete,2011,201106,472
Verkehrsunfälle,Verletzte und Getötete,2011,201107,637
Verkehrsunfälle,Verletzte und Getötete,2011,201108,487
Verkehrsunfälle,Verletzte und Getötete,2011,201109,519
Verkehrsunfälle,Verletzte und Getötete,2011,201110,481
Verkehrsunfälle,Verletzte und Getötete,2011,201111,438
Verkehrsunfälle,Verletzte und Getötete,2011,201112,370
Verkehrsunfälle,Verletzte und Getötete,2010,201001,192
Verkehrsunfälle,Verletzte und Getötete,2010,201002,247
Verkehrsunfälle,Verletzte und Getötete,2010,201003,341
Verkehrsunfälle,Verletzte und Getötete,2010,201004,216
Verkehrsunfälle,Verletzte und Getötete,2010,201005,389
Verkehrsunfälle,Verletzte und Getötete,2010,201006,517
Verkehrsunfälle,Verletzte und Getötete,2010,201007,721
Verkehrsunfälle,Verletzte und Getötete,2010,201008,481
Verkehrsunfälle,Verletzte und Getötete,2010,201009,534
Verkehrsunfälle,Verletzte und Getötete,2010,201010,524
Verkehrsunfälle,Verletzte und Getötete,2010,201011,383
Verkehrsunfälle,Verletzte und Getötete,2010,201012,277
Verkehrsunfälle,Verletzte und Getötete,2009,200901,223
Verkehrsunfälle,Verletzte und Getötete,2009,200902,340
Verkehrsunfälle,Verletzte und Getötete,2009,200903,245
Verkehrsunfälle,Verletzte und Getötete,2009,200904,416
Verkehrsunfälle,Verletzte und Getötete,2009,200905,535
Verkehrsunfälle,Verletzte und Getötete,2009,200906,443
Verkehrsunfälle,Verletzte und Getötete,2009,200907,556
Verkehrsunfälle,Verletzte und Getötete,2009,200908,466
Verkehrsunfälle,Verletzte und Getötete,2009,200909,452
Verkehrsunfälle,Verletzte und Getötete,2009,200910,432
Verkehrsunfälle,Verletzte und Getötete,2009,200911,366
Verkehrsunfälle,Verletzte und Getötete,2009,200912,391
Verkehrsunfälle,Verletzte und Getötete,2008,200801,307
Verkehrsunfälle,Verletzte und Getötete,2008,200802,340
Verkehrsunfälle,Verletzte und Getötete,2008,200803,254
Verkehrsunfälle,Verletzte und Getötete,2008,200804,355
Verkehrsunfälle,Verletzte und Getötete,2008,200805,534
Verkehrsunfälle,Verletzte und Getötete,2008,200806,473
Verkehrsunfälle,Verletzte und Getötete,2008,200807,538
Verkehrsunfälle,Verletzte und Getötete,2008,200808,480
Verkehrsunfälle,Verletzte und Getötete,2008,200809,422
Verkehrsunfälle,Verletzte und Getötete,2008,200810,455
Verkehrsunfälle,Verletzte und Getötete,2008,200811,321
Verkehrsunfälle,Verletzte und Getötete,2008,200812,272
Verkehrsunfälle,Verletzte und Getötete,2007,200701,268
Verkehrsunfälle,Verletzte und Getötete,2007,200702,277
Verkehrsunfälle,Verletzte und Getötete,2007,200703,347
Verkehrsunfälle,Verletzte und Getötete,2007,200704,500
Verkehrsunfälle,Verletzte und Getötete,2007,200705,591
Verkehrsunfälle,Verletzte und Getötete,2007,200706,535
Verkehrsunfälle,Verletzte und Getötete,2007,200707,511
Verkehrsunfälle,Verletzte und Getötete,2007,200708,422
Verkehrsunfälle,Verletzte und Getötete,2007,200709,462
Verkehrsunfälle,Verletzte und Getötete,2007,200710,491
Verkehrsunfälle,Verletzte und Getötete,2007,200711,405
Verkehrsunfälle,Verletzte und Getötete,2007,200712,414
Verkehrsunfälle,Verletzte und Getötete,2006,200601,364
Verkehrsunfälle,Verletzte und Getötete,2006,200602,279
Verkehrsunfälle,Verletzte und Getötete,2006,200603,375
Verkehrsunfälle,Verletzte und Getötete,2006,200604,387
Verkehrsunfälle,Verletzte und Getötete,2006,200605,564
Verkehrsunfälle,Verletzte und Getötete,2006,200606,479
Verkehrsunfälle,Verletzte und Getötete,2006,200607,787
Verkehrsunfälle,Verletzte und Getötete,2006,200608,513
Verkehrsunfälle,Verletzte und Getötete,2006,200609,490
Verkehrsunfälle,Verletzte und Getötete,2006,200610,632
Verkehrsunfälle,Verletzte und Getötete,2006,200611,468
Verkehrsunfälle,Verletzte und Getötete,2006,200612,466
Verkehrsunfälle,Verletzte und Getötete,2005,200501,306
Verkehrsunfälle,Verletzte und Getötete,2005,200502,282
Verkehrsunfälle,Verletzte und Getötete,2005,200503,385
Verkehrsunfälle,Verletzte und Getötete,2005,200504,514
Verkehrsunfälle,Verletzte und Getötete,2005,200505,618
Verkehrsunfälle,Verletzte und Getötete,2005,200506,729
Verkehrsunfälle,Verletzte und Getötete,2005,200507,675
Verkehrsunfälle,Verletzte und Getötete,2005,200508,582
Verkehrsunfälle,Verletzte und Getötete,2005,200509,825
Verkehrsunfälle,Verletzte und Getötete,2005,200510,568
Verkehrsunfälle,Verletzte und Getötete,2005,200511,458
Verkehrsunfälle,Verletzte und Getötete,2005,200512,460
Verkehrsunfälle,Verletzte und Getötete,2004,200401,377
Verkehrsunfälle,Verletzte und Getötete,2004,200402,310
Verkehrsunfälle,Verletzte und Getötete,2004,200403,403
Verkehrsunfälle,Verletzte und Getötete,2004,200404,461
Verkehrsunfälle,Verletzte und Getötete,2004,200405,600
Verkehrsunfälle,Verletzte und Getötete,2004,200406,598
Verkehrsunfälle,Verletzte und Getötete,2004,200407,811
Verkehrsunfälle,Verletzte und Getötete,2004,200408,584
Verkehrsunfälle,Verletzte und Getötete,2004,200409,659
Verkehrsunfälle,Verletzte und Getötete,2004,200410,561
Verkehrsunfälle,Verletzte und Getötete,2004,200411,439
Verkehrsunfälle,Verletzte und Getötete,2004,200412,416
Verkehrsunfälle,Verletzte und Getötete,2003,200301,358
Verkehrsunfälle,Verletzte und Getötete,2003,200302,308
Verkehrsunfälle,Verletzte und Getötete,2003,200303,476
Verkehrsunfälle,Verletzte und Getötete,2003,200304,535
Verkehrsunfälle,Verletzte und Getötete,2003,200305,632
Verkehrsunfälle,Verletzte und Getötete,2003,200306,723
Verkehrsunfälle,Verletzte und Getötete,2003,200307,644
Verkehrsunfälle,Verletzte und Getötete,2003,200308,577
Verkehrsunfälle,Verletzte und Getötete,2003,200309,560
Verkehrsunfälle,Verletzte und Getötete,2003,200310,595
Verkehrsunfälle,Verletzte und Getötete,2003,200311,464
Verkehrsunfälle,Verletzte und Getötete,2003,200312,493
Verkehrsunfälle,Verletzte und Getötete,2002,200201,431
Verkehrsunfälle,Verletzte und Getötete,2002,200202,393
Verkehrsunfälle,Verletzte und Getötete,2002,200203,520
Verkehrsunfälle,Verletzte und Getötete,2002,200204,521
Verkehrsunfälle,Verletzte und Getötete,2002,200205,654
Verkehrsunfälle,Verletzte und Getötete,2002,200206,833
Verkehrsunfälle,Verletzte und Getötete,2002,200207,865
Verkehrsunfälle,Verletzte und Getötete,2002,200208,601
Verkehrsunfälle,Verletzte und Getötete,2002,200209,621
Verkehrsunfälle,Verletzte und Getötete,2002,200210,630
Verkehrsunfälle,Verletzte und Getötete,2002,200211,563
Verkehrsunfälle,Verletzte und Getötete,2002,200212,394
Verkehrsunfälle,Verletzte und Getötete,2001,200101,448
Verkehrsunfälle,Verletzte und Getötete,2001,200102,439
Verkehrsunfälle,Verletzte und Getötete,2001,200103,535
Verkehrsunfälle,Verletzte und Getötete,2001,200104,578
Verkehrsunfälle,Verletzte und Getötete,2001,200105,817
Verkehrsunfälle,Verletzte und Getötete,2001,200106,679
Verkehrsunfälle,Verletzte und Getötete,2001,200107,921
Verkehrsunfälle,Verletzte und Getötete,2001,200108,600
Verkehrsunfälle,Verletzte und Getötete,2001,200109,643
Verkehrsunfälle,Verletzte und Getötete,2001,200110,717
Verkehrsunfälle,Verletzte und Getötete,2001,200111,568
Verkehrsunfälle,Verletzte und Getötete,2001,200112,507
Verkehrsunfälle,Verletzte und Getötete,2000,200001,434
Verkehrsunfälle,Verletzte und Getötete,2000,200002,419
Verkehrsunfälle,Verletzte und Getötete,2000,200003,509
Verkehrsunfälle,Verletzte und Getötete,2000,200004,557
Verkehrsunfälle,Verletzte und Getötete,2000,200005,675
Verkehrsunfälle,Verletzte und Getötete,2000,200006,685
Verkehrsunfälle,Verletzte und Getötete,2000,200007,744
Verkehrsunfälle,Verletzte und Getötete,2000,200008,647
Verkehrsunfälle,Verletzte und Getötete,2000,200009,675
Verkehrsunfälle,Verletzte und Getötete,2000,200010,615
Verkehrsunfälle,Verletzte und Getötete,2000,200011,578
Verkehrsunfälle,Verletzte und Getötete,2000,200012,515
